id,address,balance,received,meta,firstInput,lastOutput
3975,13cDiwacE45i5AFnd6wgwDVkk3aSg9FGW2,50.0,50.0,,2010-07-25,
3976,13cf1vkJeAmxp7umm36rVFyjBUTBsq7obq,50.0,50.0,,2009-11-21,
3977,13Cfg2MgV8hpZUve3Q1RNhJJzosTHfwd5p,50.0,50.0,,2010-03-01,
3978,13cFG81cbG8K388zgYrkV5h5QtEzNyMUtj,50.0,50.0,,2010-08-30,
3979,13CFnFFn932HdxjP2sJYdijmcDPVvDVT2i,50.0,50.0,,2010-06-21,
3980,13cfyRQ2Abdm1fn1j2wHHRJ6z1Hoxw3TxF,50.0,50.0,,2009-05-30,
3981,13CGBJcj3JnNbNkGjsMztJTr5c2fyTWJDR,50.0,50.0,,2009-09-22,
3982,13CgEyvY9LgXRuAXLZRVjYxLNX553B5n2y,50.0,50.0,,2009-12-07,
3983,13CgNMPWkCBWENvMowFezEQ8J3TcpuACzv,50.0,50.0,,2009-12-26,
3984,13CgSCyAwTb5iPmSxXGbgjZEHu4Gu53Vv2,50.0,50.0,,2009-08-26,
3985,13CGUfgR7FRkych1dyJENAo1ELSH918ewW,50.0,50.0,,2009-05-04,
3986,13CGWozY3ou8N59oRFg5R6TGQHehqxW7Wd,50.0,50.0,,2009-01-31,
3987,13cGZ8NcuN8RgvPRLdpji5jNm4RJz6oCDk,50.0,50.0,,2009-03-03,
3988,13cgZrwdT6oQRXjz3QCpPkZ2Ruu1dtkHiH,50.0,50.0,,2010-01-22,
3989,13cHBa6VoN8W1Uoorp1KUEXN7RqtPo26ij,50.0,50.0,,2009-03-20,
3990,13cHnu6srreo1gcj7BSqELXgqLsDCn23Ag,50.0,50.0,,2009-02-12,
3991,13CiNuEMKASJBvGdupqaoRs2MqDNhAqmce,50.0,50.0,,2009-01-11,
3992,13cJkJ7xtpJ83CB3dAufuY8teLbn8h5QZr,50.0,50.0,,2009-12-17,
3993,13Cjp35DKKoXXYGqT4RrnBipCzXjVLjCf2,50.0,50.0,,2010-07-20,
3994,13cK62VSokqKYgc6KsLCzKZuGNsAmFLAaz,50.0,50.0,,2009-01-30,
3995,13cKCbzEsHit8pUHi2SA5Kmug3XmzCqGtW,50.0,50.0,,2009-05-08,
3996,13ckQWFLC4BLH9p6jjGEeAMozfG6Vk4gqr,50.0,50.0,,2010-01-05,
3997,13cKsc9JuQ3WcsKjADcg9THroRQZW4LZge,50.0,50.0,,2010-08-08,
3998,13CLCZpsY5qaUnpgsrK2F6dG2mZ9KJB9Pw,50.0,50.0,,2010-04-10,
3999,13cMFJ3J2B4JUNGMYWJ7EpLT1ewuHsFygE,50.0,50.0,,2009-08-09,
4000,13cMjRV4LSkqpYHeDjiz1xFuTpbCzgdGvc,50.0,50.0,,2010-06-15,
4001,13cMUWD7rx16uuFgESbYt6DhGmWo8jhrzS,50.0,50.0,,2010-09-01,
4002,13CNqUkF2bZgAxjbeb7NqetAtVQ8ksxS8P,50.0,50.0,,2009-12-26,
4003,13coM4CEDHPbjvED8To8135BC2cp4pJ6ZA,50.0,50.0,,2009-02-28,
4004,13CpoYRnyuTkgMU5sUDpjBHYJuNe9ZjvWr,50.0,50.0,,2009-02-16,
4005,13CqGHVFzSbL2UMPhbDhHDBGobevzSLJ52,50.0,50.0,,2010-08-18,
4006,13cQoA1tbb2jo5UbwUsycFKqXD7BfzdbUo,50.0,50.0,,2010-02-04,
4007,13cqVT2QCRGL9EqG9mp16vwEsCtXYfJpjF,50.0,50.0,,2010-09-23,
4008,13CRizqiwgcALKkMFpRWSTmCZ9hxWfpATp,50.0,50.0,,2010-07-13,
4009,13cs4br81dLtvBusXAgEaAxP8B7RfdyTb8,50.0,50.0,,2009-05-18,
4010,13cs9sqUSk4DmPz5QXbFmv1H3DLnQNV8za,50.0,50.0,,2010-07-05,
4011,13csUKa7MSsfgoqj9Mepw9ejZdLkfu1MwZ,50.0,50.0,,2010-02-05,
4012,13cT6cvxfgq9CqfYcS6FSMXi6GcUkv5u5m,50.0,50.0,,2010-03-04,
4013,13ct8YuSh7VHPrcfRmbmqARWWYyDtPWnZK,50.0,50.0,,2009-04-29,
4014,13cTBFSYVvtS8XPcdRTQN4Jz8jzbENQzUk,50.0,50.0,,2009-03-06,
4015,13CTRmhKs4kp8SHnLccUkTgj7thYmEZUZe,50.0,50.0,,2009-05-14,
4016,13cU69DPup5LyFvnqvTbQKgNujNmCRbeh7,50.0,50.0,,2009-08-14,
4017,13CU7Xkiq8aRHegSDM9CMyUopRvapFvDmp,50.0,50.0,,2010-01-28,
4018,13cuF6nx6UsrhMQWyFRWVPq2vdDx5KtV9X,50.0,50.0,,2009-02-03,
4019,13cUmv4sHaSF5CydeeucUF2NBCJa7fz5QJ,50.0,50.0,,2009-01-17,
4020,13Cv1pXUWxPru1o9teVA2oiwaB6w7sdXbx,50.0,50.0,,2010-07-20,
4021,13cvb1YhzkssS4KMJR8uqkSXegiR45GA72,50.0,50.0,,2009-03-25,
4022,13CveqRJQevEunAtKhzSrUwJ4Av8QLZg3q,50.0,50.0,,2009-03-25,
4023,13cvN5gvTGxA9sb4osmjsjAZLEprqPQHLk,50.0,50.0,,2010-03-18,
4024,13CVZ2HiA8DhEo5kjb2CEMrES4w9M5grE5,50.0,50.0,,2010-03-18,
4025,13CwPorhLQFxRodJ52znkWd1RaAaG1xNT2,50.0,50.0,,2009-02-14,
4026,13cx8SMFJwJinyy2eZTiWFLCTSxi7QQVxN,50.0,50.0,,2010-09-24,
4027,13cXFtEb4GH7enkx8DRa8rAKrs7HQid8Ev,50.0,50.0,,2009-06-12,
4028,13cXPjveFhec3do4DDjvGD14zB5877JERU,50.0,50.0,,2009-06-24,
4029,13cxx4UpjuxxX4czsX3LsPJ7DfmpeGFCZn,50.0,50.0,,2009-03-08,
4030,13CxzUVwzY7bEYig7WJNdZjc8YaPKhSEzr,50.0,50.0,,2010-07-11,
4031,13CY3DFEEu8aWHHn63w2NetAseoNNB96w4,50.0,50.0,,2010-02-04,
4032,13cye3zy6G4Pp2iFsZRcrwX99HABuFSfXX,50.0,50.0,,2009-12-09,
4033,13cyMAGrjBBKE8BbYipuC9yLd4qVz63Wzz,50.0,50.0,,2009-12-21,
4034,13CYRuj5or9UHHaRqju5oyNWodRJcugCan,50.0,50.0,,2010-09-20,
4035,13czE4bWQ4ZJySHpCFkzkvcxqrxw1JrYas,50.0,50.0,,2010-08-26,
4036,13CZVnvXMjj97Nes8b8bkvEPNRduK9R2FA,50.0,50.0,,2009-01-16,
4037,13D2bRzuF7mhAtgacvgwhbmMxn4sks3ktz,50.0,50.0,,2009-04-07,
4038,13d4DRvYU2ym7kti9MjXV5WH1hAfd41KDX,50.0,50.0,,2009-06-28,
4039,13d4H3S1cRKSZVeoTPtekDGA9UUZpqyFry,50.0,50.0,,2010-04-06,
4040,13d4XDHKVxheoJ5so2FYDYzBbjAdu5iskH,50.0,50.0,,2010-08-18,
4041,13d61BmggUsvwgk1F9KAPm91ugZxQznSCg,50.0,50.0,,2009-11-28,
4042,13D6hV793UpzCzBfHHT3YCdKwS37LVj9H7,50.0,50.0,,2010-08-09,
4043,13d6W6LgBEr4pLhVm9CEfaAjDwbFZ3er4Z,50.0,50.0,,2009-03-10,
4044,13d7ku9ZqiVjnSjFFzRwcRu1ZJSNFbhbYy,50.0,50.0,,2009-02-18,
4045,13d83LJdbngK4WS4hxL23ZRz56b3LUG3v7,50.0,50.0,,2009-04-18,
4046,13d8tTkTRZ1zPar5ayzw7um11q7Z1XS5Ui,50.0,50.0,,2010-01-07,
4047,13D9HWH9U6cXxBcXJUHHZU9GtdPMQh1LMc,50.0,50.0,,2009-11-26,
4048,13D9Jbwt6s8wP3astSxbnoCFndQUUSnKuh,50.0,50.0,,2010-04-10,
4049,13d9tLnHhZp8iFuUpGANAKz7x3HJaBVELR,50.0,50.0,,2010-07-02,
4050,13da586Q5PdFCF63XcYVBjAiQv8Gf6mzg8,50.0,50.0,,2009-05-11,
4051,13Da9DzSN3AcVzuXTdLFAvpbnnR1XRC8yy,50.0,50.0,,2010-07-16,
4052,13DaAkwsfk7cHzqD9gVHKPCkVZvvddsCoD,50.0,50.0,,2010-01-20,
4053,13dAekBYBiPpCDGMUN66NFjwEGqGQHPFm9,50.0,50.0,,2010-07-14,
4054,13dApt36xuzUYDiPidWzMiEi4Xn28Qynsy,50.0,50.0,,2010-01-16,
4055,13DaWknyJcmgNUkx6BLcje8ruFmTfgDnUD,50.0,50.0,,2010-05-09,
4056,13Db3TFv4ueusmTkDzbPswUr8eszAxtGnh,50.0,50.0,,2010-07-13,
4057,13DbhQv1mqXKGHa5AwjWLBoMKDidzsMrtC,50.0,50.0,,2009-03-17,
4058,13dBmFybv5DUkHNewkJTWYbnqaABMjrnPU,50.0,50.0,,2010-02-11,
4059,13DcUfQT9k8jFkqfy3TU6krKgFdqA9jKtx,50.0,50.0,,2009-09-26,
4060,13dcYoLguvyXXsjDNy5DPavoZa8KnG2WP1,50.0,50.0,,2009-12-02,
4061,13DCZ3sj6gVFVymdTd1mjz3BZZ5g1CQgbr,50.0,50.0,,2010-05-29,
4062,13Dd3FSkY1fHiND6GG6hq6gKp252Tkdkka,50.0,50.0,,2009-07-14,
4063,13DdoPd7uLRCHG9qP9UzmEoY9sz8nZMdJ1,50.0,50.0,,2009-07-06,
4064,13de4EMHYUnYJvSnS511k9n7ac2yPWcqbm,50.0,50.0,,2010-09-22,
4065,13deh422f3TdZDFwvTmN7AAefSPou8JXP5,50.0,50.0,,2010-04-14,
4066,13DeREVtaeVyr3kAxaLydvY5Cb7GgcP7SQ,50.0,50.0,,2009-01-24,
4067,13dEX196enN2rTFt2yz3hzjEH4fMeURsZ4,50.0,50.0,,2009-07-10,
4068,13dEZFNwye6zSJGQpo17txmmESVCKWDrc7,50.0,50.0,,2010-02-09,
4069,13DeZLbRJ9oxTAeZ62UCx3qftXLJuazzhX,50.0,50.0,,2010-04-03,
4070,13dFnRMzT4412Bdoc7AmTFjxkiZh9aztTV,50.0,50.0,,2010-03-31,
4071,13dgnqeujxtYPwWfEkuamqyk5mH4UxknXH,50.0,50.0,,2009-02-02,
4072,13dGwF3RW2ARWGGSkAE3P3n1vZQkzccHoo,50.0,50.0,,2009-12-26,
4073,13dHjkxvQis8gsDJXJC5LcAFic4vEJSj3k,50.0,50.0,,2009-04-02,
4074,13Dhjt4E9nVNDx3K169WX6EfhMN8awVWXb,50.0,50.0,,2009-01-24,
4075,13DHyoaaEjzai1z9FiyMA7kEoGCMfp1tEj,50.0,50.0,,2009-10-09,
4076,13di3WKqrc7JAVfk1yb4ZUYBxg8Uf1CHL3,50.0,50.0,,2010-02-13,
4077,13DiJnrm6xkPVsf3bsB9J7fFP7UU2P41Ju,50.0,50.0,,2010-02-08,
4078,13DiUEh7yXzEJ3Rgyu7eSJEjeqNWMiFBDk,50.0,50.0,,2010-06-02,
4079,13djtZizph82dZmRDXnh6MPvnyZf4JpjMN,50.0,50.0,,2009-04-02,
4080,13djzDM5wciyEFr94gvCLB52z4QSYAXwwE,50.0,50.0,,2009-03-15,
4081,13Dk6tVmE1ZT3bDxJz18P1HL679c93nGjV,50.0,50.0,,2009-02-11,
4082,13DkfyNmWW7zrb5MchLXUjdcabTCJYfNPf,50.0,50.0,,2009-03-13,
4083,13dKycbi9thj613iW2rr32V7gyYECvw1Lp,50.0,50.0,,2009-03-15,
4084,13dLzNSMe3N84WH4bL7eYTjts4TnQBiPwQ,50.0,50.0,,2010-03-02,
4085,13do7McPyJWNKy4HsCwxLnL3VtbKZXUjzj,50.0,50.0,,2010-07-16,
4086,13doB8YU9SVXKZeGQ17zusXeF4kxtKTkDa,50.0,50.0,,2009-04-04,
4087,13dp9MMRaUBWP9Dfw91rieobbTJ2AwGpC6,50.0,50.0,,2009-01-22,
4088,13dPKUtR7sKJ1KtZckUr8u6kKc2cjVaHeL,50.0,50.0,,2010-06-21,
4089,13dPPgDng6Hwqe6nxQtt7MiSnd2Z5imnDy,50.0,50.0,,2010-07-14,
4090,13DPWoVx7FpEV6WSJQ3J4NjbWyMyZ7e5HZ,50.0,50.0,,2009-04-27,
4091,13dPYGaZDbB9SM9kTdkMPcwZA8USgxSF9u,50.0,50.0,,2010-01-03,
4092,13drVA4KBU5LxHWBxd5v8BpKqSqN8CC3L7,50.0,50.0,,2009-02-05,
4093,13drYWPJG68zib64FFUKyvjPEc45Nk6DhD,50.0,50.0,,2010-07-20,
4094,13dsFHauQq6rB4Q8iYdPQDM8yibAesWzhU,50.0,50.0,,2010-07-16,
4095,13DtbiamWGJ6nhwZ4biACTe1o1NJNPSFfR,50.0,50.0,,2010-08-09,
4096,13DTckwA61tfXAeaczt7E1KgVepUMas5Gm,50.0,50.0,,2009-06-16,
4097,13DtD9kPZSEMr6qXCxizGLjG8RNNtGVF9e,50.0,50.0,,2009-12-03,
4098,13DTemPf5iEX1pFmyYkQWAgpomQ7L9eCcQ,50.0,50.0,,2010-06-21,
4099,13DtiaPjRPUkgu7xkrwCs865U6vzfRURdm,50.0,50.0,,2009-07-27,
4100,13dtpvc9VPN52XmvaLa4pVn3k5sB4t4SmA,50.0,50.0,,2010-05-01,
4101,13DupPnmDQPH3HEEcCyxgzAGAWkgtnSAky,50.0,50.0,,2009-08-06,
4102,13dV4sANT1TE86LfafDNrwST2DJs2MuP8W,50.0,50.0,,2009-09-28,
4103,13DvM7Crq6qDPQWGYPbVfkibeUHhgdUZ3K,50.0,50.0,,2009-12-22,
4104,13DWSBNEsHof56bpRzA5bGmVgP3v9xmRvH,50.0,50.0,,2009-02-19,
4105,13DX3Qwz4eLyiKr2D8T3GB7CUBDTDLLwgb,50.0,50.0,,2010-08-27,
4106,13DY1WecqGJbH5PcwUKScRRhGfgQZj7kub,50.0,50.0,,2009-12-27,
4107,13DYfhKFs1iZpdksYrQnEdsJbnM4Ebvb6w,50.0,50.0,,2010-07-23,
4108,13DYSQTw9aMquA9NCU4vGZseMJeEB6cnuu,50.0,50.0,,2009-02-08,
4109,13DywEFzXTQV4neQ4QVPedRMLvdT1QwENG,50.0,50.0,,2009-09-24,
4110,13dZCamxeP3xu6SAq2KqXssZjLRu6wsR1N,50.0,50.0,,2010-06-14,
4111,13dzmnpkpbLrmdVcWGuR8buG16oc14z21G,50.0,50.0,,2009-04-26,
4112,13E1sNzcDEQrJDwh2gE4hfQSs6ERbPborL,50.0,50.0,,2010-03-04,
4113,13E3z7sCeDaUNUz4JkxAtWcVCCZsHWvyRz,50.0,50.0,,2010-01-03,
4114,13e4V2WyDqsPPP4ETuP9LDh5cBsjKWdGhU,50.0,50.0,,2009-07-16,
4115,13E6JG8U2bJPQzaBaM1JxLQMKFixsWvTDa,50.0,50.0,,2010-06-23,
4116,13e6kVNrUwzXWAofdnYd84g3iKuPk6Gz1d,50.0,50.0,,2010-02-11,
4117,13e6xbNryKSjiu2vbRMHkCj2TgCncrN38z,50.0,50.0,,2010-06-04,
4118,13e7gzxt93YVSXyq19RBuQkv6giPUPwdEB,50.0,50.0,,2009-03-17,
4119,13E976dACYNGN1wbbgyaEX1x2RkRK7p8ba,50.0,50.0,,2009-09-17,
4120,13e9BP9rnwyk2owXaw7HAMaqJF92Lt7PMi,50.0,50.0,,2009-12-14,
4121,13EaCUPQ3Uf2g7An6bZwHXPV6T4jCezjUJ,50.0,50.0,,2010-07-26,
4122,13eaeorCx76ZgmpUGEVf6b3LH2gCnUtUiq,50.0,50.0,,2009-02-05,
4123,13EAWGKrr5NY3zziYxKA6HqUX9dDPmbS7o,50.0,50.0,,2009-03-21,
4124,13eBQM9vgVMLaUR3XYoiSSsVFnxLYw6BqX,50.0,50.0,,2009-05-14,
4125,13Ec4KuoYxKHLg5hRdmSsxFT1fQfJMMdH5,50.0,50.0,,2009-09-08,
4126,13eCcjfCY5jr8SMoRDFLEUZZi5Losz1pyT,50.0,50.0,,2009-06-10,
4127,13eCCYkvGKK24jq1A7T8M5UEttj5YRSkZ4,50.0,50.0,,2009-02-02,
4128,13eCY7aiKBwkWmeg6pFuDiN6b3F6ZaVn8j,50.0,50.0,,2010-07-02,
4129,13EdCrfpbQJA6JEDeKcxPrB2SEkHac9xnb,50.0,50.0,,2010-04-28,
4130,13eDEn4nm48h9tFG3gvKJsHJyxpttVBnhE,50.0,50.0,,2010-01-08,
4131,13EDp674SnHF6abVb2V3Dy2bMiKUVqU3NU,50.0,50.0,,2009-10-17,
4132,13EEHqCXoianHJtReuyG9jmfqgYukogzCR,50.0,50.0,,2009-09-08,
4133,13Efb7sRkRFA96TbaNN1WZPaXQ5nV78Nv6,50.0,50.0,,2010-02-07,
4134,13eFigWsF6oDPqzTcYtx1cRHyGv79JDTbL,50.0,50.0,,2009-05-08,
4135,13eFpYW1RcAm9A6JtCMZ8rmYEHRsfRpBBA,50.0,50.0,,2009-04-21,
4136,13eFUdUo3Fk2WnZWJfpwyYv86DRS5VfZEm,50.0,50.0,,2010-01-02,
4137,13efXVyyceThUKCWX5kLGwRmL5dKRi6bWL,50.0,50.0,,2009-02-04,
4138,13EGitjjin7hqJzLpu6gcS6UL8X6x2f5Fb,50.0,50.0,,2010-05-02,
4139,13EGqJkE6gKaPg3QnoTxnV5hb4X5jvFsfE,50.0,50.0,,2010-06-23,
4140,13ehk8eoB2noSpcYwwSF5p7ft6p3MhwEe3,50.0,50.0,,2010-03-04,
4141,13eHmLyn8uoc4fiQ4kwrU2QA2SQ1s94eH9,50.0,50.0,,2010-03-05,
4142,13Ehq9A1iVRTYAMuv9zaGSAkZCcdq24XnX,50.0,50.0,,2009-03-20,
4143,13EHs6xy8chE1ScegPc8kSfBgRKQJ6npHD,50.0,50.0,,2009-12-02,
4144,13eiyjSZMqEhJhTgmSU4EVAGFXPB6MM2Yt,50.0,50.0,,2009-08-30,
4145,13eJ37Beo8JYTcP6kkJN5G2WUZKvBJf5Ng,50.0,50.0,,2009-01-17,
4146,13EJ5pFWgj7Bc9GRkXbpxjJL2KUQm2b9oJ,50.0,50.0,,2010-05-10,
4147,13ejkwyp23N3cTy4A5DbqWCnGpv8u1CtuS,50.0,50.0,,2009-12-20,
4148,13EJytCTtBF6ZCtKxf95nSeLPZ1Up27a89,50.0,50.0,,2009-04-03,
4149,13ekeLmn3uiRaFdHWhCHREW1U3yakv9Y6j,50.0,50.0,,2010-08-02,
4150,13eKeLxymZXG48kKF2U8sgyfGvVZ6oY81M,50.0,50.0,,2010-01-03,
4151,13eKTPAEz3y7qLDQWwoFtR1xo1urqz2NMo,50.0,50.0,,2009-10-20,
4152,13ELjTsi96LAgWw6TSnTsV1M1msR1L7m6o,50.0,50.0,,2009-05-16,
4153,13emgw1Xpijc7qdYmef51XVtEMoNmtdqK5,50.0,50.0,,2010-02-22,
4154,13eMmZf3ivfSjUYs58tkRLDuypMWF2FiXG,50.0,50.0,,2009-05-14,
4155,13EMo5wccSm6QiA8JREJ5pUfRcBZWebzEk,50.0,50.0,,2009-03-20,
4156,13EMouyoRQdZEEQ18PNbbTihmPrTHkfAsd,50.0,50.0,,2010-07-01,
4157,13EmuNMinn2wWR1MTrftjJj5bMQZYcZkJn,50.0,50.0,,2010-01-15,
4158,13eNjprDtiSuCcgiGn5GukCYSDeudZqg6e,50.0,50.0,,2009-06-06,
4159,13eNqbHW7MS4wwLFVrkLcw5cb8UasDWwMW,50.0,50.0,,2010-03-31,
4160,13eoCALueWtTQxsJ7SzPpHHHbQSio9vPio,50.0,50.0,,2010-03-17,
4161,13eokUxqt6hzLbdDVteJB4Rst3kfhTG2Fx,50.0,50.0,,2010-06-15,
4162,13EP8cNycZm6NT5NGur8xSjQiG8YsB3hCA,50.0,50.0,,2009-03-08,
4163,13EpcpSELQPuAiu4GXXpwcSmS16WASqVJy,50.0,50.0,,2009-03-16,
4164,13EQFvu6XW9omxa3xRMqTrvxH5jkx5ufrj,50.0,50.0,,2009-02-22,
4165,13eqXMPu9uRMCXL2jaquCSqj3e6MLev5CH,50.0,50.0,,2010-03-03,
4166,13eR7eKncAYRmwzo7NdtU45dvQpCR7WqF7,50.0,50.0,,2009-01-29,
4167,13EsH2Yt1k29STdnV3aPEu1fxSQ7v3uZpN,50.0,50.0,,2009-02-26,
4168,13eT6uJiVeU7xkxSmHMzEfdVaQBRxEparr,50.0,50.0,,2010-06-15,
4169,13eTLLzhJJAfEYkKvchLkBZmSzjLiPbC7u,50.0,50.0,,2009-12-20,
4170,13EtQUtpjjvCqkHAcr84FHS5w3TVuxCtUc,50.0,50.0,,2009-05-11,
4171,13EuBPcPqQwu6PGsePmfqp2vo4Dk38dXZx,50.0,50.0,,2010-01-08,
4172,13EupNLoshd49883kP3PFJWbYR5cubQcP7,50.0,50.0,,2009-05-07,
4173,13EvaE9nd5FfDuvdht6uaAAvfAEWF5tDuW,50.0,50.0,,2009-04-22,
4174,13EvMgJKpjYyv388sncvfFc3Gb82mhHfwE,50.0,50.0,,2009-05-27,
4175,13eVmquCrzM4HpgNRgFjChb7BTxQhXJC1E,50.0,50.0,,2010-02-24,
4176,13eVQT9aKorNj1PU27LZmsxgW58DCGqsAm,50.0,50.0,,2010-07-15,
4177,13evTzNHPRkZ257wbajAfHTgB9PYbuH4Z9,50.0,50.0,,2009-07-07,
4178,13EvW82WJ437EA3uL2zuXjiL94icBC3zb5,50.0,50.0,,2009-03-25,
4179,13evWmRS51RHjGTCm7Nk4gTkYioXM3JG2v,50.0,50.0,,2010-06-14,
4180,13eWeNtFtKhx1vwihiekvFkQoyTbySn7qe,50.0,50.0,,2010-06-21,
4181,13EWPieR1bBkGRrE31R7gGGk53HyB4PHS9,50.0,50.0,,2010-02-16,
4182,13eWprhn9KGwXixcy161vtAFDWah15uqEN,50.0,50.0,,2009-12-23,
4183,13ewWotA9jbhS6wJQ2QCFW4hmbNsMN8YTW,50.0,50.0,,2009-09-06,
4184,13ExKwuoy17g2j9SwXAkwY8NBNZ4ks8mos,50.0,50.0,,2010-03-30,
4185,13exuazJsMHBjJsC8kGy1q2Mvxm1ECe29P,50.0,50.0,,2010-03-10,
4186,13EycuXZRnpcbU9pepZcy6TqXEhN5hrE4x,50.0,50.0,,2009-04-10,
4187,13EZaVus2wC61rvDtqzQA2ehrFYm13Xjv9,50.0,50.0,,2009-10-20,
4188,13EZCz4BvDtiRVFrQ1v13UZGiDhg5VcecC,50.0,50.0,,2010-07-13,
4189,13ezekedLVMCt5L9N9d24Bu7tBfoZFmZPw,50.0,50.0,,2009-04-15,
4190,13ezFKHLc6swoaRn41eTCFP23Lan7Eczbm,50.0,50.0,,2010-07-14,
4191,13eZPmxeydLeb2UrgHEqjeWW9cTAVvSA1E,50.0,50.0,,2009-05-09,
4192,13EZs6kfmeJxYJiFZL4Tb9j6Csf92AsiCD,50.0,50.0,,2010-07-14,
4193,13ezW7M8o1wfyEKouKz9CqiT6BwtPrXr12,50.0,50.0,,2009-10-22,
4194,13F1h7nLa4bgwgvjnRnBYh5cn1kpT4Mo2p,50.0,50.0,,2009-01-13,
4195,13F1iJpkSMhUQUBRC3zCGZjP3guSwHWyiQ,50.0,50.0,,2010-07-06,
4196,13F1nEycM9281M498EQiiBxS9DryDiu3am,50.0,50.0,,2009-02-28,
4197,13F1VcG7suwVeboCaNyzkW1iXxKUhd2877,50.0,50.0,,2010-01-21,
4198,13f2expGNmBdBNL7YzsQRcd1aZsL8Y6v8R,50.0,50.0,,2010-08-26,
4199,13f2gtnhPmYumgnPU6a6gBM3SY7okQQdS5,50.0,50.0,,2010-01-17,
4200,13f3my3WQ7ZVz6YSc8N6a49SucHhFWa2GS,50.0,50.0,,2009-08-10,
4201,13F4TXg5E9a2qiwYUAzRgMCXXyoyokQ11N,50.0,50.0,,2010-06-10,
4202,13f5fv6q2qyh4nsrHJ2siVQHiEZDrTZjaX,50.0,50.0,,2010-02-15,
4203,13f5PEBdMiEmyEKVruaPh9bqAhjujcAPvE,50.0,50.0,,2009-06-24,
4204,13F6c9jjxGrWt9iJzWx55RsYJawcwshk6A,50.0,50.0,,2010-02-07,
4205,13f6diBfKGZvSmHrwVnZ7rvQxLidjyx9t5,50.0,50.0,,2010-02-24,
4206,13F86LWKPXBhyQ8yPH3z4d2u8QUjB6ZLiR,50.0,50.0,,2009-02-23,
4207,13f8UrVHxV2sij46Wtb759Nxp8q9BDArDH,50.0,50.0,,2010-01-30,
4208,13F8YpLxAoWf8TmFLr3Wc1jKuFSa88Mnvx,50.0,50.0,,2009-09-03,
4209,13f9e8kfhbmDpPLn6dWsL2BRBXVipg51ST,50.0,50.0,,2010-06-07,
4210,13F9UrdvDJ6hWR55Avs15zMW69shHMVBu4,50.0,50.0,,2009-06-05,
4211,13F9vWDEhZNtZV2FuFLnG3AaoeFG4cRvAM,50.0,50.0,,2009-03-08,
4212,13fagLgXR1epNZ6PwN5rkuTadEGtuGryNg,50.0,50.0,,2009-07-08,
4213,13FAMUd3zuukYua17J45e7h9xQpQtcTE8k,50.0,50.0,,2009-04-09,
4214,13FbDBm9MrTKiNngXG3FRoXgC4dypUA7fw,50.0,50.0,,2010-03-10,
4215,13fBLbqJP1amLaYNxBQz4FLs6CBUMKk1WY,50.0,50.0,,2009-03-22,
4216,13Fbqj1q1seKfMPLDrPP5Jf1aaDjS5E9QR,50.0,50.0,,2009-11-09,
4217,13fbqjJw5kEnKgrxy4Pf7edyVGBfhxcP6U,50.0,50.0,,2009-02-01,
4218,13FBUwFsRYJWiNCKiQDCvDFg564kJVqpQH,50.0,50.0,,2009-02-10,
4219,13fBxKHCNxYLMHZxPqQWyH4GwbyJd6a86u,50.0,50.0,,2009-05-19,
4220,13FcfAituwu3Jc9PNrAMgU7iTcrxSppM3q,50.0,50.0,,2009-12-05,
4221,13FCjVa1KY2zpHLwtoZv5jhuFBQX7LEQUp,50.0,50.0,,2010-05-01,
4222,13FcLv3dbceJYYvr1azxLCqpzjarJXFEUi,50.0,50.0,,2009-04-08,
4223,13fCrERmrvrGwqDSJ5oiC6KnRvyECzwNM7,50.0,50.0,,2010-08-20,
4224,13fCwaVnLkCVmtPbnuv7dTFxhC2iPTtR6v,50.0,50.0,,2009-06-13,
4225,13FcYKeFpksTRxciw7fVSQtMpo5HvTuxYJ,50.0,50.0,,2010-02-20,
4226,13fD3WpnZ5fbNW2hqr1h3iksgqoJqeruAX,50.0,50.0,,2009-02-01,
4227,13fE594ry3ifmehCZ1U128ztjYwkhFoz3q,50.0,50.0,,2010-08-24,
4228,13fe5nAzrtzLgNUyd6k4iLk2cBwyNeQY7J,50.0,50.0,,2010-03-28,
4229,13FE9TPc171hUc7ztXF7npMnG5GqZNNQCe,50.0,50.0,,2010-09-22,
4230,13FENBKvvFxE4fZp4BRALSDbaASLZgVKxc,50.0,50.0,,2010-02-05,
4231,13FeoZ9zgBZ9GMFUQbrXndsLDhmM2gSgxN,50.0,50.0,,2009-02-19,
4232,13fexZD7iniicnX97c496RpvJyK94bBG8s,50.0,50.0,,2009-09-02,
4233,13FfAHEukQuApKqANNuLzEBE4qBkEn3ztE,50.0,50.0,,2009-02-02,
4234,13Ffnrs7cFScHskP2Q89Bp6qkxTnJaUs9A,50.0,50.0,,2009-09-10,
4235,13FFQfrZ4S81BNcDPNDyLMLrF1edCQm3Es,50.0,50.0,,2010-08-10,
4236,13Ffu3Ve8wA5X1MDUAGXuaedfn14452jyM,50.0,50.0,,2009-08-11,
4237,13fgMYDe7raDKF5GQu7pZz2NRgaKR3ciW7,50.0,50.0,,2009-03-18,
4238,13FHx64pLwoXNpbL7JemJ1hz7LBtswLdGk,50.0,50.0,,2010-08-02,
4239,13Fi8WKQ1ZcjYMLhoy77rvEjj6YMjnj4zo,50.0,50.0,,2009-09-14,
4240,13Fia34dtmeaEwzRp46rGbRngWP4oAsZnQ,50.0,50.0,,2009-09-11,
